epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
,0.001,0,,,,,,,
0,,9,,684.9365234375,,,,,
0,,19,,401.63897705078125,,,,,
0,,29,,315.170654296875,,,,,
0,,29,,,548.879150390625,0.07732967287302017,598.9530029296875,0.07703085988759995,548.879150390625
0,,29,585.605712890625,,,,,,
,0.001,30,,,,,,,
1,,39,,282.55303955078125,,,,,
1,,49,,262.9921569824219,,,,,
1,,59,,205.95352172851562,,,,,
1,,59,,,504.2694091796875,0.06621596962213516,555.6032104492188,0.06738663464784622,504.2694091796875
1,,59,252.87628173828125,,,,,,
,0.001,60,,,,,,,
2,,69,,189.4995880126953,,,,,
2,,79,,204.5380401611328,,,,,
2,,89,,199.72674560546875,,,,,
2,,89,,,447.8339538574219,0.05720285698771477,494.94818115234375,0.058026742190122604,447.8339538574219
2,,89,190.0403289794922,,,,,,
,0.001,90,,,,,,,
3,,99,,156.81292724609375,,,,,
3,,109,,147.0500030517578,,,,,
3,,119,,152.23606872558594,,,,,
3,,119,,,475.525146484375,0.06056690961122513,519.6419067382812,0.06135796010494232,475.525146484375
3,,119,167.58982849121094,,,,,,
,0.001,120,,,,,,,
4,,129,,153.6470489501953,,,,,
4,,139,,148.7030792236328,,,,,
4,,149,,141.4139862060547,,,,,
4,,149,,,442.24359130859375,0.056498728692531586,486.4949035644531,0.05724164843559265,442.24359130859375
4,,149,153.5851593017578,,,,,,
,0.001,150,,,,,,,
5,,159,,138.87025451660156,,,,,
5,,169,,138.96827697753906,,,,,
5,,179,,171.3031005859375,,,,,
5,,179,,,422.74578857421875,0.06013072654604912,467.1417541503906,0.05962220951914787,422.74578857421875
5,,179,145.59213256835938,,,,,,
,0.001,180,,,,,,,
6,,189,,156.80941772460938,,,,,
