epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
,0.0005,0,,,,,,,
0,,9,,0.013040706515312195,,,,,
0,,19,,0.013720300979912281,,,,,
0,,21,,,0.008409843780100346,1.4227594137191772,0.011272612027823925,1.8726227283477783,0.008409843780100346
0,,21,0.014148587360978127,,,,,,
,0.0005,22,,,,,,,
1,,29,,0.015208150260150433,,,,,
1,,39,,0.013178368099033833,,,,,
1,,43,,,0.00840984471142292,1.317657232284546,0.011272612027823925,1.8584308624267578,0.00840984471142292
1,,43,0.014109968207776546,,,,,,
,0.0005,44,,,,,,,
2,,49,,0.015032226219773293,,,,,
2,,59,,0.013178232125937939,,,,,
2,,65,,,0.00840984471142292,1.2172904014587402,0.0112726129591465,1.846421480178833,0.00840984471142292
2,,65,0.014172788709402084,,,,,,
,0.0005,66,,,,,,,
3,,69,,0.01560431718826294,,,,,
3,,79,,0.011626018211245537,,,,,
3,,87,,,0.00840984471142292,1.0367363691329956,0.011272613890469074,1.8126283884048462,0.00840984471142292
3,,87,0.014119160361588001,,,,,,
,0.0005,88,,,,,,,
4,,89,,0.014818276278674603,,,,,
4,,99,,0.013339745812118053,,,,,
4,,109,,0.014370138756930828,,,,,
4,,109,,,0.00840984471142292,0.9693245887756348,0.011272613890469074,1.7903170585632324,0.00840984471142292
4,,109,0.01413376722484827,,,,,,
,0.0005,110,,,,,,,
5,,119,,0.011000094935297966,,,,,
5,,129,,0.015434411354362965,,,,,
5,,131,,,0.00840984471142292,0.9488406777381897,0.011272613890469074,1.781020164489746,0.00840984471142292
5,,131,0.014161280356347561,,,,,,
